summary_time,moor_num,berth_num,stay_num,moor_dwt,berth_dwt,stay_dwt,total_wait_duration,total_berth_duration,total_stay_duration
2022-11-14 16:00:00+08,1,6,7,104600,718734,823334,77.58,101.71,179.29
2022-11-14 20:00:00+08,1,8,9,104600,1040853,1145453,81.58,128.54,210.12
2022-11-15 00:00:00+08,2,8,10,155289,1040853,1196142,86.14,160.54,246.68
2022-11-15 04:00:00+08,2,8,10,155289,1040853,1196142,94.14,192.54,286.68
2022-11-15 08:00:00+08,2,9,11,155289,1059144,1214433,102.14,228.28,330.42
2022-11-15 12:00:00+08,2,8,10,155289,942081,1097370,110.12,228.82,338.94
2022-11-15 16:00:00+08,1,7,8,50689,820257,870946,73.17,220.42,293.59
2022-11-15 20:00:00+08,0,7,7,0,807685,807685,105.03,212.39,317.42
2022-11-16 00:00:00+08,1,7,8,130573,771439,902012,66.29,174.28,240.57
2022-11-16 04:00:00+08,1,9,10,130573,962765,1093338,95.74,206.51,302.25
2022-11-16 08:00:00+08,1,10,11,130573,1042188,1172761,99.74,246.33,346.07
2022-11-16 12:00:00+08,1,11,12,130573,1164988,1295561,88.16,235.96,324.12
2022-11-16 16:00:00+08,2,9,11,171051,1017137,1188188,96.01,179.79,275.8
2022-11-16 20:00:00+08,2,9,11,121649,870820,992469,83.18,102.28,185.46
2022-11-17 00:00:00+08,2,10,12,121649,1017569,1139218,91.18,139.47,230.65
2022-11-17 04:00:00+08,2,11,13,121649,1148142,1269791,125.77,183.14,308.91
2022-11-17 08:00:00+08,2,10,12,121649,1097453,1219102,108.32,196.03,304.35
2022-11-17 12:00:00+08,3,12,15,244610,1271518,1516128,120.29,238.63,358.92
2022-11-17 16:00:00+08,3,10,13,244610,1087495,1332105,83.83,206.34,290.17
2022-11-17 20:00:00+08,3,10,13,244610,1078736,1323346,95.82,223.58,319.4
2022-11-18 00:00:00+08,2,9,11,121649,1039572,1161221,91.87,227.17,319.04
2022-11-18 04:00:00+08,1,8,9,40478,699865,740343,66.43,155.75,222.18
2022-11-18 08:00:00+08,1,10,11,40478,903997,944475,129.45,190.12,319.57
2022-11-18 12:00:00+08,1,10,11,40478,903997,944475,133.45,230.12,363.57
2022-11-18 16:00:00+08,1,7,8,40478,662403,702881,137.45,172.65,310.1
2022-11-18 20:00:00+08,1,10,11,40478,964898,1005376,141.47,203.84,345.31
2022-11-19 00:00:00+08,1,12,13,40478,1222660,1263138,145.47,247.88,393.35
2022-11-19 04:00:00+08,1,12,13,40478,1175651,1216129,113.05,276.98,390.03
2022-11-19 08:00:00+08,2,13,15,79896,1261166,1341062,120.12,327.52,447.64
2022-11-19 12:00:00+08,2,11,13,79896,1171320,1251216,101.54,235.98,337.52
2022-11-19 16:00:00+08,2,10,12,79896,1108120,1188016,109.54,259.55,369.09
2022-11-19 20:00:00+08,2,8,10,79896,913386,993282,117.54,181.97,299.51
2022-11-20 00:00:00+08,2,6,8,58796,733271,792067,109.78,134.06,243.84
2022-11-20 04:00:00+08,1,10,11,40478,915945,956423,137.01,142.58,279.59
2022-11-20 08:00:00+08,2,10,12,150446,915945,1066391,144.89,182.58,327.47
2022-11-20 12:00:00+08,2,9,11,150446,897627,1048073,146.52,213.64,360.16
2022-11-20 16:00:00+08,2,7,9,150446,636195,786641,154.53,188.99,343.52
2022-11-20 20:00:00+08,2,6,8,150446,576345,726791,142.35,156.4,298.75
2022-11-21 00:00:00+08,3,9,12,269950,950246,1220196,151.71,190.98,342.69
2022-11-21 04:00:00+08,3,8,11,269950,827285,1097235,141.1,157.64,298.74
2022-11-21 08:00:00+08,2,9,11,150446,1013191,1163637,151.99,162.78,314.77
2022-11-21 12:00:00+08,3,10,13,201240,1043426,1244666,163.84,201.32,365.16
2022-11-21 16:00:00+08,3,7,10,201240,753633,954873,175.84,107.33,283.17
2022-11-21 20:00:00+08,3,11,14,201240,1157172,1358412,187.92,138,325.92
2022-11-22 00:00:00+08,3,11,14,201240,1157172,1358412,199.92,182,381.92
2022-11-22 04:00:00+08,3,11,14,201240,1157172,1358412,211.92,226,437.92
2022-11-22 08:00:00+08,3,11,14,201240,1157172,1358412,223.92,270,493.92
2022-11-22 12:00:00+08,3,11,14,201240,1157172,1358412,235.92,314,549.92
2022-11-22 16:00:00+08,3,8,11,201240,886763,1088003,247.87,237.17,485.04
2022-11-22 20:00:00+08,2,11,13,150446,1023486,1173932,224.01,223.99,448
2022-11-23 00:00:00+08,2,11,13,150446,1114879,1265325,232.03,241.63,473.66
2022-11-23 04:00:00+08,1,11,12,109968,1018793,1128761,112.05,212.09,324.14
2022-11-23 08:00:00+08,1,11,12,109968,1018793,1128761,116.05,256.09,372.14
2022-11-23 12:00:00+08,1,11,12,109968,945818,1055786,286.65,210.47,497.12
2022-11-23 16:00:00+08,1,11,12,109968,945818,1055786,290.65,254.47,545.12
2022-11-23 20:00:00+08,1,9,10,109968,772214,882182,294.61,248.61,543.22
2022-11-24 00:00:00+08,1,12,13,109968,987846,1097814,298.6,294.06,592.66
2022-11-24 04:00:00+08,1,12,13,109968,987846,1097814,302.6,342.06,644.66
2022-11-24 08:00:00+08,1,12,13,109968,987846,1097814,306.6,390.06,696.66
2022-11-24 12:00:00+08,1,9,10,109968,800677,910645,310.62,341.41,652.03
2022-11-24 16:00:00+08,1,4,5,109968,312318,422286,107.89,115.95,223.84
2022-11-24 20:00:00+08,1,4,5,109968,343965,453933,111.9,94.38,206.28
2022-11-25 00:00:00+08,3,3,6,211136,270997,482133,116.35,84.02,200.37
2022-11-25 04:00:00+08,3,2,5,211136,236683,447819,128.35,64.86,193.21
2022-11-25 08:00:00+08,3,2,5,211136,236683,447819,140.35,72.86,213.21
2022-11-25 12:00:00+08,3,2,5,211136,236683,447819,152.35,80.86,233.21
2022-11-25 16:00:00+08,2,2,4,126365,236683,363048,147.96,88.86,236.82
2022-11-25 20:00:00+08,2,9,11,126365,762263,888628,174.63,106.03,280.66
2022-11-26 00:00:00+08,2,11,13,126365,1033501,1159866,182.62,147.84,330.46
2022-11-26 04:00:00+08,1,11,12,109968,1033501,1143469,162.56,191.84,354.4
2022-11-26 08:00:00+08,1,12,13,109968,1049898,1159866,198.6,235.86,434.46
2022-11-26 12:00:00+08,1,10,11,109968,958243,1068211,183.94,249.56,433.5
2022-11-26 16:00:00+08,1,11,12,109968,1090278,1200246,187.91,289.71,477.62
2022-11-26 20:00:00+08,2,9,11,223180,896155,1119335,195.27,214.16,409.43
2022-11-27 00:00:00+08,2,9,11,223180,846204,1069384,203.25,225.26,428.51
2022-11-27 04:00:00+08,3,11,14,261062,989895,1250957,214.4,264.43,478.83
2022-11-27 08:00:00+08,3,11,14,261062,1029508,1290570,226.35,298.84,525.19
2022-11-27 12:00:00+08,3,8,11,261062,813394,1074456,206.32,230.34,436.66
2022-11-27 16:00:00+08,2,9,11,151094,983009,1134103,38.4,253.71,292.11
2022-11-27 20:00:00+08,2,9,11,151094,962404,1113498,230.1,242.37,472.47
2022-11-28 00:00:00+08,2,10,12,151094,923190,1074284,238.12,250.69,488.81
2022-11-28 04:00:00+08,2,9,11,151094,828715,979809,246.11,155.05,401.16
2022-11-28 08:00:00+08,3,8,11,202765,802093,1004858,256.85,147.56,404.41
2022-11-28 12:00:00+08,3,8,11,202765,802093,1004858,268.85,179.56,448.41
2022-11-28 16:00:00+08,2,6,8,89553,610408,699961,233.57,125.37,358.94
2022-11-28 20:00:00+08,2,7,9,89553,655203,744756,292.77,109.12,401.89
2022-11-29 00:00:00+08,2,8,10,89553,739908,829461,300.77,137.28,438.05
2022-11-29 04:00:00+08,2,9,11,89553,850011,939564,308.76,171.84,480.6
2022-11-29 08:00:00+08,2,8,10,89553,897200,986753,316.76,163.84,480.6
2022-11-29 12:00:00+08,2,8,10,89553,897200,986753,324.76,195.84,520.6
2022-11-29 16:00:00+08,2,9,11,89553,1035316,1124869,332.76,192.71,525.47
2022-11-29 20:00:00+08,2,7,9,89553,809513,899066,340.81,155.33,496.14
2022-11-30 00:00:00+08,3,9,12,170724,988100,1158824,351.79,167.1,518.89
2022-11-30 04:00:00+08,3,9,12,170724,988100,1158824,363.79,203.1,566.89
2022-11-30 08:00:00+08,2,9,11,119053,988100,1107153,325,239.1,564.1
2022-11-30 12:00:00+08,2,6,8,119053,680137,799190,98.17,155.11,253.28
2022-11-30 16:00:00+08,2,7,9,119053,826644,945697,106.17,179.11,285.28
2022-11-30 20:00:00+08,2,11,13,119053,1131511,1250564,114.17,212.46,326.63
2022-12-01 00:00:00+08,2,10,12,119053,1000938,1119991,122.17,215.94,338.11
2022-12-01 04:00:00+08,1,12,13,81171,1118553,1199724,98.51,232.81,331.32
2022-12-01 08:00:00+08,1,11,12,81171,975634,1056805,205.37,194.56,399.93
2022-12-01 12:00:00+08,2,11,13,143158,975634,1118792,210.01,238.56,448.57
2022-12-01 16:00:00+08,2,10,12,143158,924534,1067692,218.02,261.69,479.71
2022-12-01 20:00:00+08,2,8,10,143158,854572,997730,158.55,264.55,423.1
2022-12-02 00:00:00+08,1,7,8,61987,755486,817473,115.51,247.86,363.37
2022-12-02 04:00:00+08,1,9,10,61987,843541,905528,174.15,278.02,452.17
2022-12-02 08:00:00+08,1,10,11,61987,843252,905239,178.12,252.22,430.34
2022-12-02 12:00:00+08,1,9,10,61987,686176,748163,182.12,248.51,430.63
2022-12-02 16:00:00+08,2,8,10,180822,651472,832294,187.67,240.37,428.04
2022-12-02 20:00:00+08,2,9,11,180822,767172,947994,195.68,273.99,469.67
2022-12-03 00:00:00+08,1,6,7,61987,542574,604561,36.65,165.76,202.41
2022-12-03 04:00:00+08,1,7,8,61987,628998,690985,52.69,143.96,196.65
2022-12-03 08:00:00+08,2,9,11,171722,870991,1042713,59.47,175.68,235.15
2022-12-03 12:00:00+08,2,9,11,171722,927101,1098823,67.48,179.49,246.97
2022-12-03 16:00:00+08,2,10,12,171722,995464,1167186,75.48,217.07,292.55
2022-12-03 20:00:00+08,2,14,16,171722,1296546,1468268,83.48,263,346.48
2022-12-04 00:00:00+08,2,14,16,171722,1314692,1486414,91.47,206.52,297.99
2022-12-04 04:00:00+08,2,15,17,171722,1418360,1590082,99.52,263.25,362.77
2022-12-04 08:00:00+08,2,16,18,171722,1435557,1607279,107.52,325.6,433.12
2022-12-04 12:00:00+08,2,12,14,171722,1113431,1285153,115.56,260.32,375.88
2022-12-04 16:00:00+08,1,8,9,61987,846705,908692,88.7,212.57,301.27
2022-12-04 20:00:00+08,1,11,12,61987,1064612,1126599,129.76,248.28,378.04
2022-12-05 00:00:00+08,2,12,14,202440,1131398,1333838,133.95,292.58,426.53
2022-12-05 04:00:00+08,2,12,14,202440,1171657,1374097,141.99,305.81,447.8
2022-12-05 08:00:00+08,4,11,15,411375,1076992,1488367,153.83,297.89,451.72
2022-12-05 12:00:00+08,5,9,14,449257,913614,1362871,171.35,283.41,454.76
2022-12-05 16:00:00+08,6,8,14,484241,846828,1331069,185.61,303.12,488.73
2022-12-05 20:00:00+08,6,8,14,484241,861274,1345515,211.62,245.46,457.08
2022-12-06 00:00:00+08,6,6,12,484241,625683,1109924,235.6,172.64,408.24
2022-12-06 04:00:00+08,7,6,13,514578,664940,1179518,223,163.39,386.39
2022-12-06 08:00:00+08,6,7,13,447414,690960,1138374,231.97,189.32,421.29
2022-12-06 12:00:00+08,5,7,12,306961,732975,1039936,219.76,162.9,382.66
2022-12-06 16:00:00+08,4,8,12,341603,873428,1215031,237.83,192.53,430.36
2022-12-06 20:00:00+08,4,12,16,341603,1076669,1418272,302.25,142.11,444.36
2022-12-07 00:00:00+08,3,11,14,268621,1013283,1281904,284.53,127.82,412.35
2022-12-07 04:00:00+08,3,10,13,268621,908121,1176742,282.54,139.21,421.75
2022-12-07 08:00:00+08,3,10,13,268621,922753,1191374,332.7,146.21,478.91
2022-12-07 12:00:00+08,3,10,13,268621,943285,1211906,328.74,173.59,502.33
2022-12-07 16:00:00+08,3,9,12,268621,848656,1117277,340.74,192.31,533.05
2022-12-07 20:00:00+08,2,9,11,165760,844936,1010696,290.71,203.75,494.46
2022-12-08 00:00:00+08,4,7,11,339681,624688,964369,303.5,168.69,472.19
2022-12-08 04:00:00+08,4,8,12,339681,727549,1067230,353.98,199.66,553.64
2022-12-08 08:00:00+08,3,8,11,272672,635437,908109,394.37,157.46,551.83
2022-12-08 12:00:00+08,2,8,10,165760,635437,801197,390.62,189.46,580.08
2022-12-08 16:00:00+08,2,7,9,165760,540730,706490,398.63,177.32,575.95
2022-12-08 20:00:00+08,2,7,9,165760,675950,841710,391.91,86.52,478.43
2022-12-09 00:00:00+08,2,7,9,165760,675950,841710,399.91,114.52,514.43
2022-12-09 04:00:00+08,2,7,9,165760,631965,797725,407.89,101.38,509.27
2022-12-09 08:00:00+08,2,7,9,165760,631965,797725,415.89,129.38,545.27
2022-12-09 12:00:00+08,1,7,8,61987,579636,641623,288.1,124.02,412.12
2022-12-09 16:00:00+08,0,6,6,0,512472,512472,31.54,116.88,148.42
2022-12-09 20:00:00+08,0,7,7,0,627182,627182,132.12,105.17,237.29
2022-12-10 00:00:00+08,2,8,10,130164,668765,798929,137.53,136.98,274.51
2022-12-10 04:00:00+08,2,8,10,130164,668765,798929,145.53,168.98,314.51
2022-12-10 08:00:00+08,3,7,10,174217,573677,747894,131.32,129.96,261.28
2022-12-10 12:00:00+08,3,8,11,174217,800227,974444,143.32,125.88,269.2
2022-12-10 16:00:00+08,0,8,8,0,800227,800227,108.68,157.88,266.56
2022-12-10 20:00:00+08,0,11,11,0,1048940,1048940,164.17,170.33,334.5
2022-12-11 00:00:00+08,0,10,10,0,998408,998408,164.15,176.71,340.86
2022-12-11 04:00:00+08,0,10,10,0,938780,938780,164.15,186,350.15
2022-12-11 08:00:00+08,0,9,9,0,875786,875786,141.67,212.5,354.17
2022-12-11 12:00:00+08,0,6,6,0,599618,599618,33.02,130.96,163.98
2022-12-11 16:00:00+08,0,4,4,0,452704,452704,20.4,105.99,126.39
2022-12-11 20:00:00+08,0,8,8,0,732501,732501,20.4,125.38,145.78
2022-12-12 00:00:00+08,0,7,7,0,665331,665331,0,128.35,128.35
2022-12-12 04:00:00+08,0,7,7,0,665331,665331,0,156.35,156.35
2022-12-12 08:00:00+08,0,8,8,0,682488,682488,0,185.21,185.21
2022-12-12 12:00:00+08,0,7,7,0,551915,551915,0,166.89,166.89
2022-12-12 16:00:00+08,1,5,6,40478,409025,449503,2.71,128.23,130.94
2022-12-12 20:00:00+08,1,3,4,40478,267640,308118,6.7,39.04,45.74
2022-12-13 00:00:00+08,1,3,4,40478,267640,308118,10.7,51.04,61.74
2022-12-13 04:00:00+08,1,5,6,40478,473913,514391,14.7,69.09,83.79
2022-12-13 08:00:00+08,1,8,9,40478,677011,717489,18.7,91.58,110.28
2022-12-13 12:00:00+08,1,7,8,40478,659854,700332,22.7,94.71,117.41
2022-12-13 16:00:00+08,0,7,7,0,755989,755989,0,109.7,109.7
2022-12-13 20:00:00+08,1,11,12,59367,1039255,1098622,31.8,128.26,160.06
2022-12-14 00:00:00+08,2,10,12,124372,1009451,1133823,38.8,155.29,194.09
2022-12-14 04:00:00+08,2,11,13,124372,1072806,1197178,46.82,198.46,245.28
2022-12-14 08:00:00+08,2,11,13,124372,1072806,1197178,54.82,242.46,297.28
2022-12-14 12:00:00+08,2,11,13,124372,1072806,1197178,62.82,286.46,349.28
2022-12-14 16:00:00+08,1,8,9,59367,853715,913082,51.83,267.85,319.68
2022-12-14 20:00:00+08,1,7,8,59367,699335,758702,55.83,177.7,233.53
2022-12-15 00:00:00+08,1,8,9,59367,706350,765717,83.83,116.59,200.42
2022-12-15 04:00:00+08,1,8,9,59367,706350,765717,87.83,148.59,236.42
2022-12-15 08:00:00+08,1,7,8,59367,665872,725239,61.31,144.42,205.73
2022-12-15 12:00:00+08,1,7,8,59367,665872,725239,65.31,172.42,237.73
2022-12-15 16:00:00+08,1,5,6,59367,445626,504993,69.31,73.7,143.01
2022-12-15 20:00:00+08,1,4,5,59367,380621,439988,49.29,70.75,120.04
2022-12-16 00:00:00+08,1,4,5,59367,380621,439988,53.29,86.75,140.04
2022-12-16 04:00:00+08,1,6,7,59367,450968,510335,57.29,107.57,164.86
2022-12-16 08:00:00+08,2,6,8,203498,450968,654466,62.04,131.57,193.61
2022-12-16 12:00:00+08,2,7,9,203498,457852,661350,70.04,156.4,226.44
2022-12-16 16:00:00+08,2,7,9,203498,457852,661350,78.04,184.4,262.44
2022-12-16 20:00:00+08,2,7,9,203498,457852,661350,86.04,212.4,298.44
2022-12-17 00:00:00+08,2,7,9,203498,457852,661350,94.04,240.4,334.44
2022-12-17 04:00:00+08,2,5,7,203498,374704,578202,102.04,137.89,239.93
2022-12-17 08:00:00+08,2,2,4,82661,122877,205538,85.95,61.13,147.08
2022-12-17 12:00:00+08,2,3,5,82661,173574,256235,93.96,72.19,166.15
2022-12-17 16:00:00+08,2,6,8,82661,591936,674597,133.53,64.01,197.54
2022-12-17 20:00:00+08,2,10,12,82661,974052,1056713,141.53,92.48,234.01
2022-12-18 00:00:00+08,3,10,13,167444,974052,1141496,151.43,132.48,283.91
2022-12-18 04:00:00+08,3,10,13,167444,900165,1067609,163.44,113.96,277.4
2022-12-18 08:00:00+08,3,12,15,167444,1148193,1315637,175.44,158.45,333.89
2022-12-18 12:00:00+08,4,9,13,200499,934256,1134755,187.54,143.31,330.85
2022-12-18 16:00:00+08,3,10,13,115716,1079644,1195360,185.64,182.32,367.96
2022-12-18 20:00:00+08,3,10,13,115716,1048430,1164146,217.89,198.85,416.74
2022-12-19 00:00:00+08,5,9,14,352325,941529,1293854,235.32,175.15,410.47
2022-12-19 04:00:00+08,5,11,16,352325,1111078,1463403,255.34,217.45,472.79
2022-12-19 08:00:00+08,5,12,17,337355,1216436,1553791,274.01,263.61,537.62
2022-12-19 12:00:00+08,5,12,17,337355,1216436,1553791,294.01,311.61,605.62
2022-12-19 16:00:00+08,5,11,16,337355,1131653,1469008,293.76,337.96,631.72
2022-12-19 20:00:00+08,6,9,15,364166,944159,1308325,317.36,309.17,626.53
2022-12-20 00:00:00+08,6,6,12,364166,629405,993571,341.42,218.19,559.61
2022-12-20 04:00:00+08,6,9,15,364166,831975,1196141,365.34,248.94,614.28
2022-12-20 08:00:00+08,6,9,15,364166,856591,1220757,389.43,235.53,624.96
2022-12-20 12:00:00+08,6,9,15,364166,856591,1220757,413.43,271.53,684.96
2022-12-20 16:00:00+08,2,6,8,221639,695305,916944,115.79,149.7,265.49
2022-12-20 20:00:00+08,1,8,9,90388,661670,752058,210.99,81.21,292.2
2022-12-21 00:00:00+08,1,9,10,90388,691859,782247,214.98,117.06,332.04
2022-12-21 04:00:00+08,1,9,10,90388,723592,813980,270.72,128.02,398.74
2022-12-21 08:00:00+08,1,11,12,90388,938856,1029244,274.7,156.3,431
2022-12-21 12:00:00+08,1,12,13,90388,973560,1063948,278.74,201,479.74
2022-12-21 16:00:00+08,0,10,10,0,923455,923455,116.46,206.12,322.58
2022-12-21 20:00:00+08,0,11,11,0,954185,954185,176.04,223.56,399.6
2022-12-22 00:00:00+08,0,11,11,0,1060037,1060037,120.42,242.1,362.52
2022-12-22 04:00:00+08,0,13,13,0,1161879,1161879,120.42,287.36,407.78
2022-12-22 08:00:00+08,0,13,13,0,1235816,1235816,120.4,322.5,442.9
2022-12-22 12:00:00+08,0,11,11,0,1073372,1073372,120.42,298.89,419.31
2022-12-22 16:00:00+08,0,9,9,0,877970,877970,60.84,287.83,348.67
2022-12-22 20:00:00+08,0,7,7,0,515007,515007,51.72,145.31,197.03
2022-12-23 00:00:00+08,0,8,8,0,678742,678742,51.72,137.76,189.48
2022-12-23 04:00:00+08,0,9,9,0,782390,782390,51.75,171.3,223.05
2022-12-23 08:00:00+08,0,10,10,0,831390,831390,51.75,174.75,226.5
2022-12-23 12:00:00+08,0,10,10,0,846004,846004,51.75,200.55,252.3
2022-12-23 16:00:00+08,0,10,10,0,846004,846004,51.75,240.55,292.3
2022-12-23 20:00:00+08,0,10,10,0,846004,846004,51.75,280.55,332.3
2022-12-24 00:00:00+08,0,10,10,0,846004,846004,51.75,320.55,372.3
2022-12-24 04:00:00+08,0,10,10,0,846004,846004,51.75,360.55,412.3
2022-12-24 08:00:00+08,0,10,10,0,846004,846004,51.75,400.55,452.3
2022-12-24 12:00:00+08,0,10,10,0,846004,846004,51.75,440.55,492.3
2022-12-24 16:00:00+08,0,10,10,0,846004,846004,51.75,480.55,532.3
2022-12-24 20:00:00+08,0,10,10,0,846004,846004,51.75,520.55,572.3
2022-12-25 00:00:00+08,0,7,7,0,737903,737903,51.75,400.28,452.03
2022-12-25 04:00:00+08,0,7,7,0,737903,737903,51.75,428.28,480.03
2022-12-25 08:00:00+08,0,7,7,0,737903,737903,51.75,456.28,508.03
2022-12-25 12:00:00+08,0,7,7,0,737903,737903,51.75,484.28,536.03
2022-12-25 16:00:00+08,0,7,7,0,737903,737903,51.75,512.28,564.03
2022-12-25 20:00:00+08,0,7,7,0,737903,737903,51.75,540.28,592.03
2022-12-26 00:00:00+08,0,5,5,0,599768,599768,0,383.65,383.65
2022-12-26 04:00:00+08,0,5,5,0,599768,599768,0,403.65,403.65
2022-12-26 08:00:00+08,0,5,5,0,599768,599768,0,423.65,423.65
2022-12-26 12:00:00+08,0,5,5,0,599768,599768,0,443.65,443.65
2022-12-26 16:00:00+08,0,3,3,0,389146,389146,0,290.61,290.61
2022-12-26 20:00:00+08,0,6,6,0,627351,627351,0,304.36,304.36
2022-12-27 00:00:00+08,0,9,9,0,748249,748249,0,337.06,337.06
2022-12-27 04:00:00+08,0,9,9,0,748249,748249,0,373.06,373.06
2022-12-27 08:00:00+08,1,9,10,130573,748249,878822,3.15,409.06,412.21
2022-12-27 12:00:00+08,1,8,9,130573,706147,836720,7.15,431.29,438.44
2022-12-27 16:00:00+08,1,8,9,130573,662973,793546,11.15,309.62,320.77
2022-12-27 20:00:00+08,1,8,9,130573,627529,758102,15.15,203.54,218.69
2022-12-28 00:00:00+08,1,9,10,130573,731197,861770,19.14,237.89,257.03
2022-12-28 04:00:00+08,1,11,12,130573,928981,1059554,23.14,245.9,269.04
2022-12-28 08:00:00+08,2,11,13,180933,938439,1119372,30.2,277.34,307.54
2022-12-28 12:00:00+08,2,10,12,180933,870206,1051139,38.19,147.69,185.88
2022-12-28 16:00:00+08,1,10,11,130573,861388,991961,35.16,165.69,200.85
2022-12-28 20:00:00+08,1,11,12,130573,951071,1081644,53.47,169.77,223.24
2022-12-29 00:00:00+08,1,8,9,130573,647697,778270,57.5,103.65,161.15
2022-12-29 04:00:00+08,3,13,16,385323,1162769,1548092,66.27,148.92,215.19
2022-12-29 08:00:00+08,1,12,13,130573,1059101,1189674,65.49,166.57,232.06
2022-12-29 12:00:00+08,1,11,12,130573,959697,1090270,78.24,155.22,233.46
2022-12-29 16:00:00+08,1,11,12,130573,1134381,1264954,83.58,155.56,239.14
2022-12-29 20:00:00+08,1,12,13,130573,1197042,1327615,87.54,175.57,263.11
2022-12-30 00:00:00+08,1,11,12,130573,1061530,1192103,91.51,158.99,250.5
2022-12-30 04:00:00+08,2,11,13,182306,1061530,1243836,95.81,202.99,298.8
2022-12-30 08:00:00+08,1,10,11,51733,1012510,1064243,28.68,184.87,213.55
2022-12-30 12:00:00+08,1,9,10,51733,910057,961790,32.69,208.74,241.43
2022-12-30 16:00:00+08,1,8,9,41829,848070,889899,28.08,224.53,252.61
2022-12-30 20:00:00+08,1,11,12,41829,992782,1034611,48.09,229.74,277.83
2022-12-31 00:00:00+08,1,9,10,41829,682123,723952,52.07,160.19,212.26
2022-12-31 04:00:00+08,1,9,10,41829,682123,723952,56.07,196.19,252.26
2022-12-31 08:00:00+08,0,10,10,0,724980,724980,139.5,176.75,316.25
2022-12-31 12:00:00+08,0,11,11,0,829985,829985,162.27,205.88,368.15
2022-12-31 16:00:00+08,0,10,10,0,766585,766585,162.28,228.35,390.63
2022-12-31 20:00:00+08,0,7,7,0,580854,580854,137.56,163.52,301.08
2023-01-01 00:00:00+08,1,7,8,77941,580854,658795,138.23,191.52,329.75
2023-01-01 04:00:00+08,2,7,9,171486,580854,752340,142.82,219.52,362.34
2023-01-01 08:00:00+08,2,7,9,171486,580854,752340,150.82,247.52,398.34
2023-01-01 12:00:00+08,2,7,9,171486,580854,752340,158.82,275.52,434.34
2023-01-01 16:00:00+08,2,7,9,171486,580854,752340,166.82,303.52,470.34
2023-01-01 20:00:00+08,2,7,9,171486,580854,752340,174.82,331.52,506.34
2023-01-02 00:00:00+08,2,6,8,171486,559384,730870,182.82,292.12,474.94
2023-01-02 04:00:00+08,2,7,9,171486,595350,766836,190.82,319.18,510
2023-01-02 08:00:00+08,3,8,11,222018,669334,891352,201.9,350.63,552.53
2023-01-02 12:00:00+08,3,9,12,222018,778104,1000122,213.9,384.1,598
2023-01-02 16:00:00+08,3,9,12,222018,778104,1000122,225.9,420.1,646
2023-01-02 20:00:00+08,3,13,16,222018,1050672,1272690,237.92,459.12,697.04
2023-01-03 00:00:00+08,4,15,19,344977,1177963,1522940,252.8,517.1,769.9
2023-01-03 04:00:00+08,5,15,20,498715,1177963,1676678,268.86,577.1,845.96
